Plot Title: 20366935,,between foam mylar,foam mylar air
#,"Date Time, GMT -0400","Temp, °C - 1","Temp, °C - 2"
4859,2018-06-14 0:52:07,9.39,17.11
4860,2018-06-14 0:53:07,12.87,17.11
4861,2018-06-14 0:54:07,13.60,16.81
4862,2018-06-14 0:55:07,13.55,16.73
4863,2018-06-14 0:56:07,12.95,16.64
4864,2018-06-14 0:57:07,12.57,16.64
4865,2018-06-14 0:58:07,12.57,16.64
4866,2018-06-14 0:59:07,12.95,16.73
4867,2018-06-14 1:00:07,13.12,16.64
4868,2018-06-14 1:01:07,13.43,16.73
4869,2018-06-14 1:02:07,13.25,16.73
4870,2018-06-14 1:03:07,12.95,16.69
4871,2018-06-14 1:04:07,12.65,16.69
4872,2018-06-14 1:05:07,12.31,16.73
4873,2018-06-14 1:06:07,12.05,16.60
4874,2018-06-14 1:07:07,11.88,16.60
4875,2018-06-14 1:08:07,11.67,16.60
4876,2018-06-14 1:09:07,11.49,16.60
4877,2018-06-14 1:10:07,11.37,16.51
4878,2018-06-14 1:11:07,11.24,16.47
4879,2018-06-14 1:12:07,11.19,16.47
4880,2018-06-14 1:13:07,11.07,16.51
4881,2018-06-14 1:14:07,10.94,16.39
4882,2018-06-14 1:15:07,10.98,16.34
4883,2018-06-14 1:16:07,10.81,16.26
4884,2018-06-14 1:17:07,10.77,16.26
4885,2018-06-14 1:18:07,10.68,16.13
4886,2018-06-14 1:19:07,10.64,16.04
4887,2018-06-14 1:20:07,10.59,15.96
4888,2018-06-14 1:21:07,10.51,15.87
4889,2018-06-14 1:22:07,10.51,15.78
4890,2018-06-14 1:23:07,10.42,15.74
4891,2018-06-14 1:24:07,10.42,15.61
4892,2018-06-14 1:25:07,10.34,15.57
4893,2018-06-14 1:26:07,10.29,15.57
4894,2018-06-14 1:27:07,10.29,15.44
4895,2018-06-14 1:28:07,10.21,15.40
4896,2018-06-14 1:29:07,10.21,15.31
4897,2018-06-14 1:30:07,10.16,15.31
4898,2018-06-14 1:31:07,10.08,15.23
4899,2018-06-14 1:32:07,10.04,15.18
4900,2018-06-14 1:33:07,9.99,15.10
4901,2018-06-14 1:34:07,9.95,15.14
4902,2018-06-14 1:35:07,9.95,15.10
4903,2018-06-14 1:36:07,9.82,15.14
4904,2018-06-14 1:37:07,9.78,14.97
4905,2018-06-14 1:38:07,9.78,15.01
4906,2018-06-14 1:39:07,9.69,14.97
4907,2018-06-14 1:40:07,9.65,15.10
4908,2018-06-14 1:41:07,9.65,14.88
4909,2018-06-14 1:42:07,9.61,15.06
4910,2018-06-14 1:43:07,9.56,14.93
4911,2018-06-14 1:44:07,9.52,14.93
4912,2018-06-14 1:45:07,9.52,15.10
4913,2018-06-14 1:46:07,9.48,15.01
4914,2018-06-14 1:47:07,9.44,15.10
4915,2018-06-14 1:48:07,9.39,15.01
4916,2018-06-14 1:49:07,9.35,14.97
4917,2018-06-14 1:50:07,9.31,14.93
4918,2018-06-14 1:51:07,9.31,14.84
4919,2018-06-14 1:52:07,9.22,14.93
4920,2018-06-14 1:53:07,9.22,14.97
4921,2018-06-14 1:54:07,9.14,14.88
4922,2018-06-14 1:55:07,9.18,14.88
4923,2018-06-14 1:56:07,9.14,14.97
4924,2018-06-14 1:57:07,9.09,14.84
4925,2018-06-14 1:58:07,9.05,14.71
4926,2018-06-14 1:59:07,9.01,14.97
4927,2018-06-14 2:00:07,9.01,14.75
4928,2018-06-14 2:01:07,8.96,14.67
4929,2018-06-14 2:02:07,8.92,14.67
4930,2018-06-14 2:03:07,8.92,14.75
4931,2018-06-14 2:04:07,8.88,14.80
4932,2018-06-14 2:05:07,8.83,14.71
4933,2018-06-14 2:06:07,8.83,14.54
4934,2018-06-14 2:07:07,8.79,14.67
4935,2018-06-14 2:08:07,8.71,14.67
4936,2018-06-14 2:09:07,8.75,14.80
4937,2018-06-14 2:10:07,8.66,14.75
4938,2018-06-14 2:11:07,8.66,14.84
4939,2018-06-14 2:12:07,8.58,14.71
4940,2018-06-14 2:13:07,8.58,14.84
4941,2018-06-14 2:14:07,8.53,14.80
4942,2018-06-14 2:15:07,8.53,14.71
4943,2018-06-14 2:16:07,8.53,14.58
4944,2018-06-14 2:17:07,8.49,14.67
4945,2018-06-14 2:18:07,8.41,14.54
4946,2018-06-14 2:19:07,8.41,14.58
4947,2018-06-14 2:20:07,8.41,14.63
4948,2018-06-14 2:21:07,8.32,14.45
4949,2018-06-14 2:22:07,8.36,14.58
4950,2018-06-14 2:23:07,8.32,14.71
4951,2018-06-14 2:24:07,8.32,14.58
4952,2018-06-14 2:25:07,8.28,14.41
4953,2018-06-14 2:26:07,8.28,14.37
4954,2018-06-14 2:27:07,8.23,14.37
4955,2018-06-14 2:28:07,8.23,14.24
4956,2018-06-14 2:29:07,8.23,14.20
4957,2018-06-14 2:30:07,8.15,14.37
4958,2018-06-14 2:31:07,8.15,14.41
4959,2018-06-14 2:32:07,8.15,14.58
4960,2018-06-14 2:33:07,8.11,14.50
4961,2018-06-14 2:34:07,8.11,14.67
4962,2018-06-14 2:35:07,8.06,14.63
4963,2018-06-14 2:36:07,8.06,14.58
4964,2018-06-14 2:37:07,7.98,14.45
4965,2018-06-14 2:38:07,7.98,14.37
4966,2018-06-14 2:39:07,7.98,14.37
4967,2018-06-14 2:40:07,7.98,14.37
4968,2018-06-14 2:41:07,7.98,14.28
4969,2018-06-14 2:42:07,7.98,14.24
4970,2018-06-14 2:43:07,7.89,14.28
4971,2018-06-14 2:44:07,7.98,14.20
4972,2018-06-14 2:45:07,7.89,14.20
4973,2018-06-14 2:46:07,7.93,14.11
4974,2018-06-14 2:47:07,7.89,14.03
4975,2018-06-14 2:48:07,7.89,13.98
4976,2018-06-14 2:49:07,7.85,13.90
4977,2018-06-14 2:50:07,7.85,14.03
4978,2018-06-14 2:51:07,7.85,13.98
4979,2018-06-14 2:52:07,7.81,14.11
4980,2018-06-14 2:53:07,7.85,13.98
4981,2018-06-14 2:54:07,7.76,14.03
4982,2018-06-14 2:55:07,7.81,14.11
4983,2018-06-14 2:56:07,7.76,14.15
4984,2018-06-14 2:57:07,7.81,14.11
4985,2018-06-14 2:58:07,7.76,14.07
4986,2018-06-14 2:59:07,7.72,14.24
4987,2018-06-14 3:00:07,7.76,14.20
4988,2018-06-14 3:01:07,7.72,14.15
4989,2018-06-14 3:02:07,7.72,14.11
4990,2018-06-14 3:03:07,7.76,14.28
4991,2018-06-14 3:04:07,7.72,14.07
4992,2018-06-14 3:05:07,7.68,14.03
4993,2018-06-14 3:06:07,7.68,14.07
4994,2018-06-14 3:07:07,7.68,14.03
4995,2018-06-14 3:08:07,7.68,14.11
4996,2018-06-14 3:09:07,7.72,14.03
4997,2018-06-14 3:10:07,7.72,14.11
4998,2018-06-14 3:11:07,7.68,14.11
4999,2018-06-14 3:12:07,7.72,14.07
5000,2018-06-14 3:13:07,7.68,14.07
5001,2018-06-14 3:14:07,7.68,14.07
5002,2018-06-14 3:15:07,7.63,13.98
5003,2018-06-14 3:16:07,7.76,14.11
5004,2018-06-14 3:17:07,7.68,14.07
5005,2018-06-14 3:18:07,7.68,14.03
5006,2018-06-14 3:19:07,7.68,14.15
5007,2018-06-14 3:20:07,7.72,14.07
5008,2018-06-14 3:21:07,7.68,14.07
5009,2018-06-14 3:22:07,7.68,14.15
5010,2018-06-14 3:23:07,7.68,14.15
5011,2018-06-14 3:24:07,7.68,14.11
5012,2018-06-14 3:25:07,7.68,14.03
5013,2018-06-14 3:26:07,7.63,13.94
5014,2018-06-14 3:27:07,7.68,14.03
5015,2018-06-14 3:28:07,7.68,13.94
5016,2018-06-14 3:29:07,7.68,13.94
5017,2018-06-14 3:30:07,7.63,13.81
5018,2018-06-14 3:31:07,7.68,13.81
5019,2018-06-14 3:32:07,7.68,13.81
5020,2018-06-14 3:33:07,7.68,13.81
5021,2018-06-14 3:34:07,7.63,13.64
5022,2018-06-14 3:35:07,7.63,13.60
5023,2018-06-14 3:36:07,7.63,13.55
5024,2018-06-14 3:37:07,7.68,13.55
5025,2018-06-14 3:38:07,7.59,13.43
5026,2018-06-14 3:39:07,7.63,13.34
5027,2018-06-14 3:40:07,7.63,13.43
5028,2018-06-14 3:41:07,7.59,13.43
5029,2018-06-14 3:42:07,7.59,13.12
5030,2018-06-14 3:43:07,7.59,13.08
5031,2018-06-14 3:44:07,7.59,13.17
5032,2018-06-14 3:45:07,7.50,13.04
5033,2018-06-14 3:46:07,7.50,13.00
5034,2018-06-14 3:47:07,7.50,12.91
5035,2018-06-14 3:48:07,7.50,13.00
5036,2018-06-14 3:49:07,7.46,12.82
5037,2018-06-14 3:50:07,7.46,12.65
5038,2018-06-14 3:51:07,7.46,12.70
5039,2018-06-14 3:52:07,7.42,12.70
5040,2018-06-14 3:53:07,7.42,12.78
5041,2018-06-14 3:54:07,7.33,12.78
5042,2018-06-14 3:55:07,7.33,12.65
5043,2018-06-14 3:56:07,7.33,12.61
5044,2018-06-14 3:57:07,7.29,12.48
5045,2018-06-14 3:58:07,7.29,12.52
5046,2018-06-14 3:59:07,7.20,12.35
5047,2018-06-14 4:00:07,7.20,12.10
5048,2018-06-14 4:01:07,7.16,12.01
5049,2018-06-14 4:02:07,7.16,12.01
5050,2018-06-14 4:03:07,7.12,12.22
5051,2018-06-14 4:04:07,7.08,12.31
5052,2018-06-14 4:05:07,7.08,12.65
5053,2018-06-14 4:06:07,6.99,12.44
5054,2018-06-14 4:07:07,6.99,12.52
5055,2018-06-14 4:08:07,6.99,12.48
5056,2018-06-14 4:09:07,6.99,12.14
5057,2018-06-14 4:10:07,6.95,12.22
5058,2018-06-14 4:11:07,6.86,12.61
5059,2018-06-14 4:12:07,6.82,12.82
5060,2018-06-14 4:13:07,6.86,12.70
5061,2018-06-14 4:14:07,6.78,12.70
5062,2018-06-14 4:15:07,6.78,12.61
5063,2018-06-14 4:16:07,6.73,12.61
5064,2018-06-14 4:17:07,6.69,12.52
5065,2018-06-14 4:18:07,6.69,12.48
5066,2018-06-14 4:19:07,6.65,12.40
5067,2018-06-14 4:20:07,6.65,12.40
5068,2018-06-14 4:21:07,6.60,12.22
5069,2018-06-14 4:22:07,6.56,12.18
5070,2018-06-14 4:23:07,6.52,12.31
5071,2018-06-14 4:24:07,6.52,12.44
5072,2018-06-14 4:25:07,6.52,12.27
5073,2018-06-14 4:26:07,6.48,11.97
5074,2018-06-14 4:27:07,6.43,11.92
5075,2018-06-14 4:28:07,6.48,11.79
5076,2018-06-14 4:29:07,6.39,11.92
5077,2018-06-14 4:30:07,6.35,11.92
5078,2018-06-14 4:31:07,6.35,12.18
5079,2018-06-14 4:32:07,6.30,12.35
5080,2018-06-14 4:33:07,6.30,12.48
5081,2018-06-14 4:34:07,6.26,12.61
5082,2018-06-14 4:35:07,6.22,12.44
5083,2018-06-14 4:36:07,6.17,12.52
5084,2018-06-14 4:37:07,6.17,12.48
5085,2018-06-14 4:38:07,6.13,12.52
5086,2018-06-14 4:39:07,6.13,12.35
5087,2018-06-14 4:40:07,6.09,12.40
5088,2018-06-14 4:41:07,6.05,12.48
5089,2018-06-14 4:42:07,6.05,12.40
5090,2018-06-14 4:43:07,6.00,12.18
5091,2018-06-14 4:44:07,6.00,12.05
5092,2018-06-14 4:45:07,6.00,12.10
5093,2018-06-14 4:46:07,6.00,12.10
5094,2018-06-14 4:47:07,5.96,12.44
5095,2018-06-14 4:48:07,5.92,12.18
5096,2018-06-14 4:49:07,5.87,12.05
5097,2018-06-14 4:50:07,5.87,12.18
5098,2018-06-14 4:51:07,5.87,12.31
5099,2018-06-14 4:52:07,5.83,11.88
5100,2018-06-14 4:53:07,5.83,12.10
5101,2018-06-14 4:54:07,5.79,12.22
5102,2018-06-14 4:55:07,5.79,12.01
5103,2018-06-14 4:56:07,5.75,11.75
5104,2018-06-14 4:57:07,5.75,12.14
5105,2018-06-14 4:58:07,5.75,11.88
5106,2018-06-14 4:59:07,5.66,11.84
5107,2018-06-14 5:00:07,5.66,12.18
5108,2018-06-14 5:01:07,5.66,12.22
5109,2018-06-14 5:02:07,5.62,12.31
5110,2018-06-14 5:03:07,5.62,12.27
5111,2018-06-14 5:04:07,5.62,12.35
5112,2018-06-14 5:05:07,5.62,12.48
