Plot Title: 20366934,,foam between,foam air
#,"Date Time, GMT -0400","Temp, °C - 1","Temp, °C - 2"
4745,2018-06-13 22:57:29,10.16,17.20
4746,2018-06-13 22:58:29,10.16,17.24
4747,2018-06-13 22:59:29,10.21,17.29
4748,2018-06-13 23:00:29,10.21,17.24
4749,2018-06-13 23:01:29,10.21,17.24
4750,2018-06-13 23:02:29,10.16,17.16
4751,2018-06-13 23:03:29,10.16,17.20
4752,2018-06-13 23:04:29,10.16,17.16
4753,2018-06-13 23:05:29,10.21,17.16
4754,2018-06-13 23:06:29,10.21,17.24
4755,2018-06-13 23:07:29,10.16,17.20
4756,2018-06-13 23:08:29,10.21,17.20
4757,2018-06-13 23:09:29,10.16,17.16
4758,2018-06-13 23:10:29,10.12,17.16
4759,2018-06-13 23:11:29,10.16,17.24
4760,2018-06-13 23:12:29,10.16,17.24
4761,2018-06-13 23:13:29,10.12,17.20
4762,2018-06-13 23:14:29,10.16,17.20
4763,2018-06-13 23:15:29,10.12,17.20
4764,2018-06-13 23:16:29,10.12,17.16
4765,2018-06-13 23:17:29,10.16,17.16
4766,2018-06-13 23:18:29,10.12,17.11
4767,2018-06-13 23:19:29,10.12,17.20
4768,2018-06-13 23:20:29,10.12,17.20
4769,2018-06-13 23:21:29,10.12,17.20
4770,2018-06-13 23:22:29,10.12,17.20
4771,2018-06-13 23:23:29,10.12,17.07
4772,2018-06-13 23:24:29,10.12,17.11
4773,2018-06-13 23:25:29,10.08,17.11
4774,2018-06-13 23:26:29,10.08,17.07
4775,2018-06-13 23:27:29,10.08,17.03
4776,2018-06-13 23:28:29,10.08,16.86
4777,2018-06-13 23:29:29,10.12,16.99
4778,2018-06-13 23:30:29,10.08,17.03
4779,2018-06-13 23:31:29,10.04,16.94
4780,2018-06-13 23:32:29,10.08,16.94
4781,2018-06-13 23:33:29,10.04,16.99
4782,2018-06-13 23:34:29,10.08,17.07
4783,2018-06-13 23:35:29,10.04,17.07
4784,2018-06-13 23:36:29,10.04,17.07
4785,2018-06-13 23:37:29,9.99,17.20
4786,2018-06-13 23:38:29,9.99,17.07
4787,2018-06-13 23:39:29,9.99,16.99
4788,2018-06-13 23:40:29,9.99,17.03
4789,2018-06-13 23:41:29,9.95,17.03
4790,2018-06-13 23:42:29,9.99,17.16
4791,2018-06-13 23:43:29,9.99,17.16
4792,2018-06-13 23:44:29,9.95,17.16
4793,2018-06-13 23:45:29,9.99,17.16
4794,2018-06-13 23:46:29,10.04,17.11
4795,2018-06-13 23:47:29,9.99,17.07
4796,2018-06-13 23:48:29,10.04,17.16
4797,2018-06-13 23:49:29,10.08,17.20
4798,2018-06-13 23:50:29,10.04,17.24
4799,2018-06-13 23:51:29,10.08,17.29
4800,2018-06-13 23:52:29,10.08,17.29
4801,2018-06-13 23:53:29,10.12,17.24
4802,2018-06-13 23:54:29,10.12,17.20
4803,2018-06-13 23:55:29,10.12,17.20
4804,2018-06-13 23:56:29,10.12,17.29
4805,2018-06-13 23:57:29,10.16,17.24
4806,2018-06-13 23:58:29,10.16,17.24
4807,2018-06-13 23:59:29,10.21,17.29
4808,2018-06-14 0:00:29,10.21,17.33
4809,2018-06-14 0:01:29,10.21,17.33
4810,2018-06-14 0:02:29,10.25,17.29
4811,2018-06-14 0:03:29,10.25,17.29
4812,2018-06-14 0:04:29,10.25,17.24
4813,2018-06-14 0:05:29,10.25,17.24
4814,2018-06-14 0:06:29,10.29,17.20
4815,2018-06-14 0:07:29,10.34,17.24
4816,2018-06-14 0:08:29,10.29,17.20
4817,2018-06-14 0:09:29,10.34,17.24
4818,2018-06-14 0:10:29,10.34,17.24
4819,2018-06-14 0:11:29,10.34,17.20
4820,2018-06-14 0:12:29,10.29,17.16
4821,2018-06-14 0:13:29,10.34,17.16
4822,2018-06-14 0:14:29,10.29,17.11
4823,2018-06-14 0:15:29,10.34,17.20
4824,2018-06-14 0:16:29,10.25,17.16
4825,2018-06-14 0:17:29,10.29,17.11
4826,2018-06-14 0:18:29,10.25,17.07
4827,2018-06-14 0:19:29,10.29,17.03
4828,2018-06-14 0:20:29,10.21,16.94
4829,2018-06-14 0:21:29,10.21,17.03
4830,2018-06-14 0:22:29,10.16,17.03
4831,2018-06-14 0:23:29,10.16,17.03
4832,2018-06-14 0:24:29,10.16,17.03
4833,2018-06-14 0:25:29,10.12,17.07
4834,2018-06-14 0:26:29,10.12,17.03
4835,2018-06-14 0:27:29,10.08,17.11
4836,2018-06-14 0:28:29,10.08,17.11
4837,2018-06-14 0:29:29,10.04,17.07
4838,2018-06-14 0:30:29,9.99,17.03
4839,2018-06-14 0:31:29,9.95,17.03
4840,2018-06-14 0:32:29,9.99,17.07
4841,2018-06-14 0:33:29,9.99,17.11
4842,2018-06-14 0:34:29,9.95,17.07
4843,2018-06-14 0:35:29,9.91,17.11
4844,2018-06-14 0:36:29,9.86,17.16
4845,2018-06-14 0:37:29,9.86,17.11
4846,2018-06-14 0:38:29,9.86,17.11
4847,2018-06-14 0:39:29,9.82,17.16
4848,2018-06-14 0:40:29,9.82,17.11
4849,2018-06-14 0:41:29,9.78,17.16
4850,2018-06-14 0:42:29,9.78,17.16
4851,2018-06-14 0:43:29,9.78,17.16
4852,2018-06-14 0:44:29,9.78,17.20
4853,2018-06-14 0:45:29,9.78,17.20
4854,2018-06-14 0:46:29,9.74,17.20
4855,2018-06-14 0:47:29,9.78,17.07
4856,2018-06-14 0:48:29,9.74,17.11
4857,2018-06-14 0:49:29,9.69,17.11
4858,2018-06-14 0:50:29,9.74,17.16
4859,2018-06-14 0:51:29,9.78,17.07
4860,2018-06-14 0:52:29,9.74,17.07
4861,2018-06-14 0:53:29,9.74,16.94
4862,2018-06-14 0:54:29,9.74,16.69
4863,2018-06-14 0:55:29,9.78,16.60
4864,2018-06-14 0:56:29,9.82,16.60
4865,2018-06-14 0:57:29,9.82,16.60
4866,2018-06-14 0:58:29,9.91,16.56
4867,2018-06-14 0:59:29,9.91,16.64
4868,2018-06-14 1:00:29,9.99,16.64
4869,2018-06-14 1:01:29,10.04,16.64
4870,2018-06-14 1:02:29,10.12,16.69
4871,2018-06-14 1:03:29,10.12,16.64
4872,2018-06-14 1:04:29,10.21,16.64
4873,2018-06-14 1:05:29,10.21,16.60
4874,2018-06-14 1:06:29,10.29,16.60
4875,2018-06-14 1:07:29,10.29,16.56
4876,2018-06-14 1:08:29,10.34,16.60
4877,2018-06-14 1:09:29,10.38,16.56
4878,2018-06-14 1:10:29,10.42,16.51
4879,2018-06-14 1:11:29,10.46,16.51
4880,2018-06-14 1:12:29,10.51,16.47
4881,2018-06-14 1:13:29,10.51,16.47
4882,2018-06-14 1:14:29,10.55,16.39
4883,2018-06-14 1:15:29,10.55,16.30
4884,2018-06-14 1:16:29,10.55,16.21
4885,2018-06-14 1:17:29,10.55,16.21
4886,2018-06-14 1:18:29,10.55,16.13
4887,2018-06-14 1:19:29,10.55,15.96
4888,2018-06-14 1:20:29,10.55,15.96
4889,2018-06-14 1:21:29,10.51,15.83
4890,2018-06-14 1:22:29,10.55,15.66
4891,2018-06-14 1:23:29,10.51,15.78
4892,2018-06-14 1:24:29,10.46,15.57
4893,2018-06-14 1:25:29,10.46,15.48
4894,2018-06-14 1:26:29,10.42,15.44
4895,2018-06-14 1:27:29,10.38,15.40
4896,2018-06-14 1:28:29,10.34,15.31
4897,2018-06-14 1:29:29,10.34,15.36
4898,2018-06-14 1:30:29,10.29,15.31
4899,2018-06-14 1:31:29,10.21,15.23
4900,2018-06-14 1:32:29,10.21,15.18
4901,2018-06-14 1:33:29,10.21,15.14
4902,2018-06-14 1:34:29,10.16,15.06
4903,2018-06-14 1:35:29,10.08,15.06
4904,2018-06-14 1:36:29,10.08,15.01
4905,2018-06-14 1:37:29,10.04,14.97
4906,2018-06-14 1:38:29,10.04,14.97
4907,2018-06-14 1:39:29,9.99,14.97
4908,2018-06-14 1:40:29,9.95,14.97
4909,2018-06-14 1:41:29,9.91,15.01
4910,2018-06-14 1:42:29,9.86,15.06
4911,2018-06-14 1:43:29,9.86,14.93
4912,2018-06-14 1:44:29,9.86,15.10
4913,2018-06-14 1:45:29,9.78,14.97
4914,2018-06-14 1:46:29,9.78,15.06
4915,2018-06-14 1:47:29,9.74,15.18
4916,2018-06-14 1:48:29,9.74,14.97
4917,2018-06-14 1:49:29,9.65,15.06
4918,2018-06-14 1:50:29,9.69,14.97
4919,2018-06-14 1:51:29,9.61,14.84
4920,2018-06-14 1:52:29,9.61,14.93
4921,2018-06-14 1:53:29,9.56,14.97
4922,2018-06-14 1:54:29,9.56,14.88
4923,2018-06-14 1:55:29,9.48,14.93
4924,2018-06-14 1:56:29,9.52,14.97
4925,2018-06-14 1:57:29,9.44,14.75
4926,2018-06-14 1:58:29,9.39,14.75
4927,2018-06-14 1:59:29,9.35,14.88
4928,2018-06-14 2:00:29,9.35,14.67
4929,2018-06-14 2:01:29,9.31,14.58
4930,2018-06-14 2:02:29,9.26,14.75
4931,2018-06-14 2:03:29,9.22,14.80
4932,2018-06-14 2:04:29,9.18,14.80
4933,2018-06-14 2:05:29,9.18,14.63
4934,2018-06-14 2:06:29,9.18,14.54
4935,2018-06-14 2:07:29,9.09,14.75
4936,2018-06-14 2:08:29,9.14,14.80
4937,2018-06-14 2:09:29,9.05,14.88
4938,2018-06-14 2:10:29,9.05,14.80
4939,2018-06-14 2:11:29,9.01,14.71
4940,2018-06-14 2:12:29,8.96,14.75
4941,2018-06-14 2:13:29,8.96,14.84
4942,2018-06-14 2:14:29,8.92,14.71
4943,2018-06-14 2:15:29,8.92,14.71
4944,2018-06-14 2:16:29,8.83,14.67
4945,2018-06-14 2:17:29,8.83,14.63
4946,2018-06-14 2:18:29,8.83,14.50
4947,2018-06-14 2:19:29,8.79,14.50
4948,2018-06-14 2:20:29,8.79,14.54
4949,2018-06-14 2:21:29,8.75,14.58
4950,2018-06-14 2:22:29,8.71,14.67
4951,2018-06-14 2:23:29,8.71,14.58
4952,2018-06-14 2:24:29,8.66,14.54
4953,2018-06-14 2:25:29,8.62,14.41
4954,2018-06-14 2:26:29,8.62,14.45
4955,2018-06-14 2:27:29,8.62,14.33
4956,2018-06-14 2:28:29,8.58,14.37
4957,2018-06-14 2:29:29,8.58,14.33
4958,2018-06-14 2:30:29,8.53,14.41
4959,2018-06-14 2:31:29,8.53,14.54
4960,2018-06-14 2:32:29,8.49,14.63
4961,2018-06-14 2:33:29,8.49,14.50
4962,2018-06-14 2:34:29,8.45,14.71
4963,2018-06-14 2:35:29,8.45,14.58
4964,2018-06-14 2:36:29,8.45,14.58
4965,2018-06-14 2:37:29,8.41,14.54
4966,2018-06-14 2:38:29,8.41,14.37
4967,2018-06-14 2:39:29,8.36,14.54
4968,2018-06-14 2:40:29,8.36,14.33
4969,2018-06-14 2:41:29,8.32,14.45
4970,2018-06-14 2:42:29,8.32,14.28
4971,2018-06-14 2:43:29,8.32,14.45
4972,2018-06-14 2:44:29,8.36,14.33
4973,2018-06-14 2:45:29,8.28,14.41
4974,2018-06-14 2:46:29,8.28,14.20
4975,2018-06-14 2:47:29,8.28,14.33
4976,2018-06-14 2:48:29,8.28,14.15
4977,2018-06-14 2:49:29,8.28,14.07
4978,2018-06-14 2:50:29,8.23,14.15
4979,2018-06-14 2:51:29,8.23,14.37
4980,2018-06-14 2:52:29,8.23,14.28
4981,2018-06-14 2:53:29,8.19,14.33
4982,2018-06-14 2:54:29,8.15,14.28
4983,2018-06-14 2:55:29,8.15,14.28
4984,2018-06-14 2:56:29,8.11,14.37
4985,2018-06-14 2:57:29,8.15,14.37
4986,2018-06-14 2:58:29,8.11,14.45
4987,2018-06-14 2:59:29,8.06,14.45
4988,2018-06-14 3:00:29,8.11,14.28
4989,2018-06-14 3:01:29,8.11,14.28
4990,2018-06-14 3:02:29,8.06,14.41
4991,2018-06-14 3:03:29,8.06,14.45
4992,2018-06-14 3:04:29,8.11,14.20
4993,2018-06-14 3:05:29,8.06,14.20
4994,2018-06-14 3:06:29,8.11,14.28
4995,2018-06-14 3:07:29,8.15,14.33
4996,2018-06-14 3:08:29,8.15,14.33
4997,2018-06-14 3:09:29,8.15,14.24
4998,2018-06-14 3:10:29,8.11,14.45
4999,2018-06-14 3:11:29,8.11,14.37
5000,2018-06-14 3:12:29,8.11,14.24
5001,2018-06-14 3:13:29,8.15,14.15
5002,2018-06-14 3:14:29,8.15,14.15
5003,2018-06-14 3:15:29,8.19,14.24
5004,2018-06-14 3:16:29,8.15,14.33
5005,2018-06-14 3:17:29,8.19,14.33
5006,2018-06-14 3:18:29,8.15,14.28
5007,2018-06-14 3:19:29,8.15,14.37
5008,2018-06-14 3:20:29,8.19,14.20
5009,2018-06-14 3:21:29,8.15,14.37
5010,2018-06-14 3:22:29,8.15,14.37
5011,2018-06-14 3:23:29,8.15,14.41
5012,2018-06-14 3:24:29,8.11,14.28
5013,2018-06-14 3:25:29,8.15,14.20
5014,2018-06-14 3:26:29,8.15,14.11
5015,2018-06-14 3:27:29,8.15,14.24
5016,2018-06-14 3:28:29,8.11,14.15
5017,2018-06-14 3:29:29,8.15,14.07
5018,2018-06-14 3:30:29,8.15,14.07
5019,2018-06-14 3:31:29,8.15,13.94
5020,2018-06-14 3:32:29,8.19,14.11
5021,2018-06-14 3:33:29,8.11,14.03
5022,2018-06-14 3:34:29,8.06,13.81
5023,2018-06-14 3:35:29,8.11,13.77
5024,2018-06-14 3:36:29,8.06,13.77
5025,2018-06-14 3:37:29,8.11,13.68
5026,2018-06-14 3:38:29,8.06,13.64
5027,2018-06-14 3:39:29,8.02,13.68
5028,2018-06-14 3:40:29,8.02,13.77
5029,2018-06-14 3:41:29,7.98,13.60
5030,2018-06-14 3:42:29,7.93,13.34
5031,2018-06-14 3:43:29,7.93,13.34
5032,2018-06-14 3:44:29,7.89,13.38
5033,2018-06-14 3:45:29,7.93,13.21
5034,2018-06-14 3:46:29,7.85,13.17
5035,2018-06-14 3:47:29,7.81,13.04
5036,2018-06-14 3:48:29,7.81,13.17
5037,2018-06-14 3:49:29,7.81,12.91
5038,2018-06-14 3:50:29,7.72,13.00
5039,2018-06-14 3:51:29,7.68,13.04
5040,2018-06-14 3:52:29,7.68,13.00
5041,2018-06-14 3:53:29,7.63,13.12
5042,2018-06-14 3:54:29,7.55,13.08
5043,2018-06-14 3:55:29,7.55,13.12
5044,2018-06-14 3:56:29,7.50,12.82
5045,2018-06-14 3:57:29,7.42,12.74
5046,2018-06-14 3:58:29,7.33,13.00
5047,2018-06-14 3:59:29,7.33,12.48
5048,2018-06-14 4:00:29,7.29,12.22
5049,2018-06-14 4:01:29,7.20,12.14
5050,2018-06-14 4:02:29,7.16,12.44
5051,2018-06-14 4:03:29,7.12,12.61
5052,2018-06-14 4:04:29,7.08,12.78
5053,2018-06-14 4:05:29,7.03,12.78
5054,2018-06-14 4:06:29,7.03,12.61
5055,2018-06-14 4:07:29,6.99,12.70
5056,2018-06-14 4:08:29,6.90,12.57
5057,2018-06-14 4:09:29,6.90,12.27
5058,2018-06-14 4:10:29,6.82,12.70
5059,2018-06-14 4:11:29,6.82,13.04
5060,2018-06-14 4:12:29,6.78,13.12
5061,2018-06-14 4:13:29,6.78,13.12
5062,2018-06-14 4:14:29,6.69,13.00
5063,2018-06-14 4:15:29,6.65,12.91
5064,2018-06-14 4:16:29,6.65,12.87
5065,2018-06-14 4:17:29,6.60,12.61
5066,2018-06-14 4:18:29,6.56,12.65
5067,2018-06-14 4:19:29,6.56,12.65
5068,2018-06-14 4:20:29,6.52,12.74
5069,2018-06-14 4:21:29,6.52,12.44
5070,2018-06-14 4:22:29,6.43,12.44
5071,2018-06-14 4:23:29,6.43,12.61
5072,2018-06-14 4:24:29,6.35,12.57
5073,2018-06-14 4:25:29,6.35,12.22
5074,2018-06-14 4:26:29,6.35,12.01
5075,2018-06-14 4:27:29,6.30,11.92
5076,2018-06-14 4:28:29,6.22,12.01
5077,2018-06-14 4:29:29,6.22,12.22
5078,2018-06-14 4:30:29,6.13,12.35
5079,2018-06-14 4:31:29,6.13,12.48
5080,2018-06-14 4:32:29,6.09,12.65
5081,2018-06-14 4:33:29,6.00,12.95
5082,2018-06-14 4:34:29,6.00,12.91
5083,2018-06-14 4:35:29,6.00,12.91
5084,2018-06-14 4:36:29,5.96,13.04
5085,2018-06-14 4:37:29,5.92,12.91
5086,2018-06-14 4:38:29,5.87,12.91
5087,2018-06-14 4:39:29,5.87,12.74
5088,2018-06-14 4:40:29,5.83,12.78
5089,2018-06-14 4:41:29,5.79,12.82
5090,2018-06-14 4:42:29,5.79,12.74
5091,2018-06-14 4:43:29,5.79,12.61
5092,2018-06-14 4:44:29,5.75,12.44
5093,2018-06-14 4:45:29,5.75,12.61
5094,2018-06-14 4:46:29,5.75,12.78
5095,2018-06-14 4:47:29,5.75,12.70
5096,2018-06-14 4:48:29,5.75,12.57
5097,2018-06-14 4:49:29,5.75,12.44
5098,2018-06-14 4:50:29,5.70,12.65
5099,2018-06-14 4:51:29,5.66,12.48
5100,2018-06-14 4:52:29,5.66,12.05
5101,2018-06-14 4:53:29,5.62,12.57
5102,2018-06-14 4:54:29,5.57,12.48
5103,2018-06-14 4:55:29,5.57,12.05
5104,2018-06-14 4:56:29,5.57,12.35
5105,2018-06-14 4:57:29,5.53,12.22
5106,2018-06-14 4:58:29,5.53,12.22
5107,2018-06-14 4:59:29,5.49,12.01
5108,2018-06-14 5:00:29,5.49,12.57
5109,2018-06-14 5:01:29,5.45,12.61
5110,2018-06-14 5:02:29,5.40,12.52
5111,2018-06-14 5:03:29,5.40,12.52
5112,2018-06-14 5:04:29,5.45,12.91
5113,2018-06-14 5:05:29,5.40,12.91
5114,2018-06-14 5:06:29,5.36,13.04
5115,2018-06-14 5:07:29,5.36,13.04
5116,2018-06-14 5:08:29,5.36,12.91
5117,2018-06-14 5:09:29,5.32,13.08
5118,2018-06-14 5:10:29,5.32,13.25
5119,2018-06-14 5:11:29,5.36,13.17
5120,2018-06-14 5:12:29,5.32,13.08
5121,2018-06-14 5:13:29,5.36,13.04
5122,2018-06-14 5:14:29,5.36,12.48
5123,2018-06-14 5:15:29,5.40,12.22
5124,2018-06-14 5:16:29,5.36,12.40
5125,2018-06-14 5:17:29,5.40,12.18
5126,2018-06-14 5:18:29,5.40,12.35
5127,2018-06-14 5:19:29,5.45,12.31
5128,2018-06-14 5:20:29,5.45,12.18
5129,2018-06-14 5:21:29,5.49,12.52
5130,2018-06-14 5:22:29,5.49,12.40
5131,2018-06-14 5:23:29,5.53,12.31
5132,2018-06-14 5:24:29,5.53,12.35
5133,2018-06-14 5:25:29,5.53,12.44
5134,2018-06-14 5:26:29,5.53,12.44
5135,2018-06-14 5:27:29,5.57,12.44
5136,2018-06-14 5:28:29,5.57,12.35
5137,2018-06-14 5:29:29,5.57,12.61
5138,2018-06-14 5:30:29,5.57,12.91
5139,2018-06-14 5:31:29,5.66,12.91
5140,2018-06-14 5:32:29,5.66,13.21
5141,2018-06-14 5:33:29,5.66,13.12
5142,2018-06-14 5:34:29,5.75,13.17
5143,2018-06-14 5:35:29,5.70,13.25
5144,2018-06-14 5:36:29,5.79,13.34
5145,2018-06-14 5:37:29,5.75,13.38
5146,2018-06-14 5:38:29,5.79,13.30
5147,2018-06-14 5:39:29,5.83,13.47
5148,2018-06-14 5:40:29,5.87,13.47
5149,2018-06-14 5:41:29,5.92,13.51
5150,2018-06-14 5:42:29,5.92,13.43
5151,2018-06-14 5:43:29,6.00,13.47
5152,2018-06-14 5:44:29,6.00,13.38
5153,2018-06-14 5:45:29,6.05,13.34
5154,2018-06-14 5:46:29,6.05,13.38
5155,2018-06-14 5:47:29,6.13,13.51
5156,2018-06-14 5:48:29,6.22,13.51
5157,2018-06-14 5:49:29,6.22,13.55
5158,2018-06-14 5:50:29,6.26,13.55
5159,2018-06-14 5:51:29,6.35,13.55
5160,2018-06-14 5:52:29,6.30,13.51
5161,2018-06-14 5:53:29,6.39,13.51
5162,2018-06-14 5:54:29,6.43,13.47
5163,2018-06-14 5:55:29,6.43,13.43
5164,2018-06-14 5:56:29,6.48,13.38
5165,2018-06-14 5:57:29,6.56,13.38
5166,2018-06-14 5:58:29,6.56,13.34
5167,2018-06-14 5:59:29,6.60,13.25
5168,2018-06-14 6:00:29,6.65,13.25
5169,2018-06-14 6:01:29,6.73,13.25
5170,2018-06-14 6:02:29,6.73,13.17
5171,2018-06-14 6:03:29,6.73,13.08
5172,2018-06-14 6:04:29,6.78,12.95
5173,2018-06-14 6:05:29,6.82,12.91
5174,2018-06-14 6:06:29,6.82,12.82
5175,2018-06-14 6:07:29,6.90,12.78
5176,2018-06-14 6:08:29,6.90,12.74
5177,2018-06-14 6:09:29,6.95,12.70
5178,2018-06-14 6:10:29,6.99,12.70
5179,2018-06-14 6:11:29,7.03,12.65
5180,2018-06-14 6:12:29,7.03,12.61
5181,2018-06-14 6:13:29,7.03,12.61
5182,2018-06-14 6:14:29,7.08,12.61
5183,2018-06-14 6:15:29,7.08,12.57
5184,2018-06-14 6:16:29,7.08,12.57
5185,2018-06-14 6:17:29,7.12,12.61
5186,2018-06-14 6:18:29,7.12,12.61
5187,2018-06-14 6:19:29,7.20,12.57
5188,2018-06-14 6:20:29,7.16,12.61
5189,2018-06-14 6:21:29,7.20,12.61
5190,2018-06-14 6:22:29,7.16,12.61
5191,2018-06-14 6:23:29,7.20,12.61
5192,2018-06-14 6:24:29,7.16,12.61
5193,2018-06-14 6:25:29,7.25,12.57
5194,2018-06-14 6:26:29,7.25,12.61
5195,2018-06-14 6:27:29,7.25,12.61
5196,2018-06-14 6:28:29,7.25,12.65
5197,2018-06-14 6:29:29,7.20,12.65
5198,2018-06-14 6:30:29,7.25,12.61
5199,2018-06-14 6:31:29,7.20,12.57
5200,2018-06-14 6:32:29,7.20,12.65
5201,2018-06-14 6:33:29,7.20,12.65
5202,2018-06-14 6:34:29,7.20,12.65
5203,2018-06-14 6:35:29,7.20,12.61
5204,2018-06-14 6:36:29,7.25,12.70
5205,2018-06-14 6:37:29,7.25,12.65
5206,2018-06-14 6:38:29,7.20,12.65
5207,2018-06-14 6:39:29,7.20,12.65
5208,2018-06-14 6:40:29,7.25,12.65
5209,2018-06-14 6:41:29,7.25,12.57
5210,2018-06-14 6:42:29,7.25,12.65
5211,2018-06-14 6:43:29,7.20,12.65
5212,2018-06-14 6:44:29,7.25,12.65
5213,2018-06-14 6:45:29,7.25,12.65
5214,2018-06-14 6:46:29,7.25,12.70
5215,2018-06-14 6:47:29,7.25,12.70
5216,2018-06-14 6:48:29,7.20,12.65
5217,2018-06-14 6:49:29,7.25,12.65
5218,2018-06-14 6:50:29,7.25,12.65
5219,2018-06-14 6:51:29,7.20,12.74
5220,2018-06-14 6:52:29,7.25,12.65
5221,2018-06-14 6:53:29,7.29,12.65
5222,2018-06-14 6:54:29,7.25,12.61
5223,2018-06-14 6:55:29,7.25,12.70
5224,2018-06-14 6:56:29,7.29,12.70
5225,2018-06-14 6:57:29,7.25,12.70
5226,2018-06-14 6:58:29,7.25,12.70
5227,2018-06-14 6:59:29,7.29,12.70
5228,2018-06-14 7:00:29,7.29,12.70
5229,2018-06-14 7:01:29,7.29,12.70
5230,2018-06-14 7:02:29,7.29,12.70
5231,2018-06-14 7:03:29,7.33,12.70
5232,2018-06-14 7:04:29,7.33,12.74
5233,2018-06-14 7:05:29,7.33,12.74
5234,2018-06-14 7:06:29,7.33,12.74
5235,2018-06-14 7:07:29,7.38,12.74
5236,2018-06-14 7:08:29,7.33,12.78
5237,2018-06-14 7:09:29,7.33,12.78
5238,2018-06-14 7:10:29,7.38,12.78
5239,2018-06-14 7:11:29,7.33,12.78
5240,2018-06-14 7:12:29,7.42,12.82
5241,2018-06-14 7:13:29,7.42,12.87
5242,2018-06-14 7:14:29,7.38,12.82
5243,2018-06-14 7:15:29,7.42,12.87
5244,2018-06-14 7:16:29,7.38,12.91
5245,2018-06-14 7:17:29,7.42,12.91
5246,2018-06-14 7:18:29,7.42,12.95
5247,2018-06-14 7:19:29,7.42,12.91
5248,2018-06-14 7:20:29,7.46,12.91
5249,2018-06-14 7:21:29,7.46,12.91
5250,2018-06-14 7:22:29,7.46,12.91
5251,2018-06-14 7:23:29,7.46,12.95
5252,2018-06-14 7:24:29,7.50,12.91
5253,2018-06-14 7:25:29,7.46,13.00
5254,2018-06-14 7:26:29,7.55,13.04
5255,2018-06-14 7:27:29,7.55,13.00
5256,2018-06-14 7:28:29,7.55,13.08
5257,2018-06-14 7:29:29,7.55,13.08
5258,2018-06-14 7:30:29,7.55,13.17
5259,2018-06-14 7:31:29,7.55,13.21
5260,2018-06-14 7:32:29,7.59,13.17
5261,2018-06-14 7:33:29,7.59,13.08
5262,2018-06-14 7:34:29,7.63,13.12
5263,2018-06-14 7:35:29,7.68,13.08
5264,2018-06-14 7:36:29,7.63,13.17
5265,2018-06-14 7:37:29,7.68,13.17
5266,2018-06-14 7:38:29,7.68,13.17
5267,2018-06-14 7:39:29,7.68,13.12
5268,2018-06-14 7:40:29,7.72,13.17
5269,2018-06-14 7:41:29,7.72,13.25
5270,2018-06-14 7:42:29,7.72,13.30
5271,2018-06-14 7:43:29,7.72,13.34
5272,2018-06-14 7:44:29,7.81,13.47
5273,2018-06-14 7:45:29,7.85,13.47
5274,2018-06-14 7:46:29,7.85,13.38
5275,2018-06-14 7:47:29,7.89,13.38
5276,2018-06-14 7:48:29,7.89,13.38
5277,2018-06-14 7:49:29,7.93,13.47
5278,2018-06-14 7:50:29,7.93,13.51
5279,2018-06-14 7:51:29,7.98,13.51
5280,2018-06-14 7:52:29,8.02,13.51
5281,2018-06-14 7:53:29,8.11,13.51
5282,2018-06-14 7:54:29,8.11,13.47
5283,2018-06-14 7:55:29,8.19,13.51
5284,2018-06-14 7:56:29,8.19,13.43
5285,2018-06-14 7:57:29,8.23,13.38
5286,2018-06-14 7:58:29,8.28,13.38
5287,2018-06-14 7:59:29,8.32,13.38
5288,2018-06-14 8:00:29,8.32,13.38
5289,2018-06-14 8:01:29,8.41,13.43
5290,2018-06-14 8:02:29,8.41,13.47
5291,2018-06-14 8:03:29,8.45,13.38
5292,2018-06-14 8:04:29,8.45,13.34
5293,2018-06-14 8:05:29,8.49,13.38
5294,2018-06-14 8:06:29,8.53,13.34
5295,2018-06-14 8:07:29,8.53,13.34
5296,2018-06-14 8:08:29,8.53,13.34
5297,2018-06-14 8:09:29,8.58,13.34
5298,2018-06-14 8:10:29,8.58,13.38
5299,2018-06-14 8:11:29,8.62,13.38
5300,2018-06-14 8:12:29,8.62,13.38
5301,2018-06-14 8:13:29,8.62,13.38
5302,2018-06-14 8:14:29,8.66,13.38
5303,2018-06-14 8:15:29,8.71,13.47
5304,2018-06-14 8:16:29,8.71,13.55
5305,2018-06-14 8:17:29,8.66,13.51
5306,2018-06-14 8:18:29,8.79,13.51
5307,2018-06-14 8:19:29,8.75,13.55
5308,2018-06-14 8:20:29,8.79,13.60
5309,2018-06-14 8:21:29,8.83,13.51
5310,2018-06-14 8:22:29,8.79,13.55
5311,2018-06-14 8:23:29,8.83,13.55
5312,2018-06-14 8:24:29,8.88,13.55
5313,2018-06-14 8:25:29,8.83,13.60
5314,2018-06-14 8:26:29,8.88,13.60
5315,2018-06-14 8:27:29,8.92,13.64
5316,2018-06-14 8:28:29,8.92,13.64
5317,2018-06-14 8:29:29,8.92,13.60
5318,2018-06-14 8:30:29,9.01,13.60
5319,2018-06-14 8:31:29,8.96,13.60
5320,2018-06-14 8:32:29,9.01,13.51
5321,2018-06-14 8:33:29,9.01,13.43
5322,2018-06-14 8:34:29,9.09,13.51
5323,2018-06-14 8:35:29,9.01,13.55
5324,2018-06-14 8:36:29,9.05,13.55
5325,2018-06-14 8:37:29,9.05,13.60
